age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group
49,blue-collar,married,primary,0,-0.2523146369711604,0,0,unknown,26,may,-1.1600030264437684,2,-1,0,0,0,0,Senior
41,self-employed,married,primary,0,-0.32679723471547184,0,0,cellular,13,aug,-0.5555802497209266,7,-1,0,0,0,0,Adult
54,management,married,primary,0,0.24945670923263213,1,0,cellular,20,nov,-0.017191048478098127,1,-1,0,0,0,0,Senior
32,services,single,secondary,0,-0.2343287580131874,1,0,unknown,6,may,0.20183219015866413,1,-1,0,0,0,0,Adult
33,technician,married,secondary,0,-0.9512957770534496,0,0,cellular,15,may,0.5076880519255021,3,-1,0,0,0,0,Adult
33,technician,married,secondary,0,-0.2549741988499956,1,0,cellular,20,apr,0.11547963407912364,1,242,1,0,1,0,Adult
36,blue-collar,married,primary,0,-0.3678576401096981,1,0,cellular,18,may,-2.6233073031180534,1,-1,0,0,0,0,Adult
35,technician,married,tertiary,0,-0.44538245917628555,1,1,cellular,23,sep,-0.5465766299933368,1,62,6,0,1,0,Adult
52,unknown,married,secondary,0,-0.3579027629201855,0,0,cellular,25,aug,-0.5465766299933368,6,-1,0,0,0,0,Senior
40,entrepreneur,married,tertiary,0,0.8506366808799386,0,0,unknown,9,jun,0.17702367276892517,3,-1,0,0,0,0,Adult
44,technician,single,secondary,0,-0.4199374866140624,1,0,cellular,13,may,0.03418352376467079,3,351,10,0,1,0,Adult
45,blue-collar,single,secondary,0,-0.44538245917628555,1,0,cellular,26,jul,1.6898169152113212,2,91,5,0,1,1,Adult
30,student,single,secondary,0,0.705233814139696,0,0,cellular,26,jan,-0.45179639200042815,1,-1,0,0,0,0,Young
48,technician,divorced,secondary,1,-0.4288202874034721,0,0,cellular,27,aug,-0.2820701891630726,3,-1,0,0,0,0,Senior
33,blue-collar,married,secondary,0,0.8521493244094375,1,0,cellular,2,apr,-0.44354179533772986,1,308,2,0,1,0,Adult
57,technician,married,unknown,0,-0.3258227411804072,1,0,unknown,5,may,0.14661627234432445,3,-1,0,0,0,0,Senior
57,housemaid,married,primary,0,1.8479756478757534,0,0,unknown,6,jun,-1.0157048996890454,3,-1,0,0,0,0,Senior
51,unemployed,married,tertiary,0,0.22986263928732653,1,0,cellular,22,jul,-0.1266413503888223,4,-1,0,0,0,0,Senior
34,admin.,single,secondary,0,-0.4442696930118384,1,0,cellular,22,jul,1.0924313701624209,7,-1,0,0,0,0,Adult
50,self-employed,married,tertiary,0,0.9827537919642749,0,0,cellular,19,nov,1.548290563706308,3,-1,0,0,0,0,Senior
44,management,married,tertiary,0,0.9081735948219082,0,0,cellular,28,aug,-0.43534359717162113,12,-1,0,0,0,0,Adult
27,admin.,married,secondary,0,-1.077443524065286,1,1,unknown,4,jun,0.6800054932192093,2,-1,0,0,0,0,Young
50,blue-collar,married,secondary,0,-0.15038070645452373,1,0,unknown,14,may,1.5156377188778969,2,-1,0,0,0,0,Senior
36,management,married,tertiary,0,-0.44538245917628555,1,0,cellular,28,jan,-1.1446820450665485,1,250,1,0,1,0,Adult
42,management,married,secondary,0,-0.9082786384177934,1,0,unknown,12,may,0.2966240642574004,2,-1,0,0,0,0,Adult
32,unemployed,single,secondary,0,-0.44538245917628555,0,0,cellular,27,may,-0.45179639200042815,2,-1,0,0,0,0,Adult
42,management,married,tertiary,0,-0.20091499970128693,1,0,cellular,11,jul,-0.2892926350702626,2,-1,0,0,0,0,Adult
43,technician,married,secondary,0,-0.44538245917628555,0,1,cellular,8,may,-2.6233073031180534,2,172,5,0,1,0,Adult
31,management,married,tertiary,0,-0.23912324066737034,1,0,cellular,9,feb,-0.21208595723704912,3,-1,0,0,0,0,Adult
32,management,married,tertiary,0,0.4686005050549746,0,0,cellular,14,aug,-0.3639669427880143,5,-1,0,0,0,0,Adult
55,blue-collar,divorced,primary,0,-0.23259069958774944,0,1,cellular,11,jul,0.17200485078694602,2,-1,0,0,0,0,Senior
58,retired,married,primary,0,0.7989924916976034,1,0,cellular,3,feb,-0.829371990816127,3,265,2,0,1,0,Senior
46,blue-collar,married,primary,0,-0.3180819278041337,0,0,cellular,8,aug,-0.9889889898856717,2,-1,0,0,0,0,Senior
55,blue-collar,married,secondary,0,-0.0012712280588584545,1,1,unknown,23,may,0.29204294934330755,4,-1,0,0,0,0,Senior
34,management,married,tertiary,0,-0.2304220923524657,0,1,cellular,23,jul,0.7373928117323849,2,-1,0,0,0,0,Adult
28,unemployed,single,secondary,0,-0.43172323105532623,0,0,cellular,12,aug,-0.48539601454507775,4,-1,0,0,0,0,Young
42,technician,divorced,tertiary,0,1.877085388340582,1,0,cellular,29,jul,0.7829438923367142,2,-1,0,0,0,0,Adult
29,blue-collar,single,secondary,0,-0.20175993230981581,0,1,cellular,10,jul,2.1770279909663284,3,-1,0,1,0,0,Young
54,housemaid,married,secondary,0,-0.3243639414082802,1,1,cellular,25,jul,-0.6894656500691742,1,-1,0,0,0,0,Senior
32,technician,single,secondary,0,-0.44538245917628555,0,0,cellular,26,aug,-0.04665509746432882,2,-1,0,0,0,0,Adult
39,technician,single,tertiary,0,1.4971931719906835,0,0,cellular,2,feb,-0.8408782996754384,3,-1,0,0,0,0,Adult
53,entrepreneur,married,tertiary,0,-0.14307645348992085,0,1,cellular,21,jul,-0.0526310001155103,4,-1,0,0,0,0,Senior
58,technician,married,tertiary,0,-0.041379061141616054,0,0,cellular,18,aug,1.2395015663988969,1,78,2,0,1,0,Senior
40,self-employed,married,secondary,0,0.18893029931710842,1,1,unknown,23,may,0.776526522748846,1,-1,0,0,0,0,Adult
29,student,single,secondary,0,-0.045585816652792814,1,0,unknown,7,may,0.21649438268621984,1,-1,0,0,0,0,Young
33,technician,married,tertiary,0,-3.6251280183252725,1,1,cellular,15,jul,-0.8408782996754384,3,-1,0,0,0,0,Adult
38,admin.,single,secondary,0,-0.03413334611692132,1,0,telephone,31,jul,-1.175544418357644,13,-1,0,0,0,0,Adult
56,services,divorced,secondary,0,0.005466362736655776,0,0,cellular,29,jul,-0.7844766245848622,6,-1,0,0,0,0,Senior
40,services,married,secondary,0,-0.44538245917628555,1,0,cellular,2,jun,0.5076880519255021,1,28,3,0,1,0,Adult
24,blue-collar,single,secondary,0,-0.3416163500960839,1,1,cellular,18,may,1.102708921781719,1,-1,0,1,0,0,Young
46,management,married,secondary,0,3.1594820411535083,0,0,unknown,20,jun,-1.7709351168323606,3,-1,0,0,0,0,Senior
35,self-employed,married,secondary,0,-0.18413494015151777,1,0,cellular,21,nov,1.0950075626656637,4,-1,0,0,0,0,Adult
35,blue-collar,single,tertiary,0,-0.44538245917628555,1,0,cellular,21,jul,0.36350798052900635,4,-1,0,0,0,0,Adult
34,technician,married,secondary,0,-0.4413642994705198,1,0,unknown,15,may,1.4582701701993481,1,-1,0,0,0,0,Adult
35,housemaid,married,tertiary,0,2.919493319879528,0,0,cellular,12,aug,1.5652995796536304,2,79,1,0,1,0,Adult
38,technician,single,tertiary,0,-0.44538245917628555,0,0,cellular,28,aug,0.2966240642574004,2,-1,0,0,0,0,Adult
50,blue-collar,married,primary,0,1.489657153599615,0,0,cellular,18,nov,-1.3266149373670757,3,-1,0,0,0,0,Senior
51,blue-collar,divorced,primary,0,-0.4173290986045263,1,0,cellular,13,may,0.6696277260560338,1,-1,0,0,0,0,Senior
59,self-employed,married,tertiary,0,-0.1556784837474693,0,0,unknown,13,may,-1.0854734209854398,2,-1,0,0,0,0,Senior
32,blue-collar,married,secondary,0,0.05758063022721919,1,0,cellular,20,apr,-0.4684781907331588,1,-1,0,0,0,0,Adult
37,blue-collar,single,secondary,0,0.8476103322635343,1,0,unknown,2,jun,-0.6793759405733744,1,-1,0,0,0,0,Adult
42,admin.,divorced,secondary,0,-0.4012997566261679,0,0,unknown,16,may,-0.7844766245848622,6,-1,0,0,0,0,Adult
40,student,married,secondary,0,-0.30005434867325,0,0,unknown,20,jun,0.045324841893102784,6,-1,0,0,0,0,Adult
28,technician,single,tertiary,0,0.4425673847252811,1,0,unknown,9,may,0.6344622963095056,1,-1,0,0,0,0,Young
47,admin.,married,secondary,0,0.025189837085478523,1,0,unknown,6,jun,-0.8408782996754384,3,-1,0,0,0,0,Senior
27,self-employed,married,secondary,0,-0.9977634085506685,1,0,unknown,26,may,-0.333546143835474,2,-1,0,0,0,0,Young
41,management,married,tertiary,0,-0.4097579990931512,1,0,cellular,17,jul,0.5650698271555598,5,-1,0,0,0,0,Adult
34,admin.,married,tertiary,0,-0.39777285115708405,0,1,cellular,4,aug,-0.47690714777730714,3,1,6,1,1,1,Adult
50,blue-collar,married,primary,0,1.0111842950340166,1,0,cellular,7,aug,1.199303277261424,2,-1,0,1,0,0,Senior
47,blue-collar,married,secondary,0,-0.20260544943359415,1,0,unknown,28,may,0.12072133105992587,2,-1,0,0,0,0,Senior
53,services,married,secondary,0,1.2686981423517896,0,0,cellular,18,aug,-1.1146749651642027,6,-1,0,0,0,0,Senior
53,technician,divorced,secondary,0,-0.44538245917628555,1,1,cellular,15,jul,-0.35629005798095,5,-1,0,0,0,0,Senior
47,management,married,tertiary,0,0.8838341495613845,0,0,cellular,14,aug,-0.6496222081188298,2,-1,0,0,0,0,Senior
49,entrepreneur,divorced,unknown,1,-2.5764838165912813,1,0,cellular,30,jul,2.0314218322786743,2,-1,0,1,0,0,Senior
29,management,married,tertiary,0,-0.21493294168142069,0,0,cellular,28,jan,1.007482343133958,1,-1,0,0,0,0,Young
45,blue-collar,divorced,primary,0,-1.2719480861755341,1,0,unknown,23,may,2.0890827960495257,1,-1,0,1,0,0,Adult
38,entrepreneur,married,secondary,0,-0.1556784837474693,1,1,cellular,24,jul,2.609943678691865,24,-1,0,1,0,0,Adult
32,blue-collar,married,secondary,0,-0.08933889417804186,1,0,cellular,9,apr,0.5836736916617637,5,-1,0,1,0,0,Adult
70,retired,divorced,primary,0,1.1351760575277579,0,0,cellular,18,may,0.9909834400207069,1,-1,0,0,0,0,Old
65,retired,divorced,primary,0,0.30016741235893235,0,0,cellular,1,jun,0.8083243497481994,2,188,5,0,1,0,Old
56,blue-collar,married,secondary,0,-0.26120892821741215,1,0,telephone,22,jul,1.3775301847248802,1,-1,0,0,0,0,Senior
35,blue-collar,married,secondary,0,0.10791742255535734,1,0,cellular,14,jul,0.6308960197568224,2,-1,0,0,0,0,Adult
56,management,married,unknown,0,-0.25764117425150335,0,1,cellular,25,jul,-0.10772656897299418,2,-1,0,0,0,0,Senior
56,technician,married,secondary,0,-0.3263097904361775,0,1,cellular,23,jul,0.9826625438477702,2,-1,0,0,0,0,Senior
49,entrepreneur,married,secondary,0,-0.1177802773515437,1,0,cellular,17,apr,1.6967374115760938,1,-1,0,1,0,0,Senior
38,unemployed,married,primary,0,0.057214937764500685,1,1,unknown,8,may,0.305739003342544,5,-1,0,0,0,0,Adult
35,management,married,tertiary,0,1.063608418793261,1,0,unknown,9,may,0.7241010449920471,1,-1,0,0,0,0,Adult
38,admin.,married,tertiary,0,-0.1507875501517104,0,0,cellular,18,nov,-0.26775157289215407,2,-1,0,0,0,0,Adult
49,blue-collar,married,secondary,0,2.2364875626611753,1,1,cellular,6,may,0.05637013232608835,7,167,1,0,1,0,Senior
55,management,married,unknown,0,-0.16962723481098996,0,0,cellular,28,jan,0.40208462791726074,2,-1,0,0,0,0,Senior
43,blue-collar,single,primary,0,-0.44325040435771623,1,0,cellular,30,jul,1.71561176263597,3,-1,0,0,0,0,Adult
43,management,married,tertiary,0,-0.44325040435771623,0,1,cellular,20,aug,1.063788017587841,2,-1,0,0,0,0,Adult
25,admin.,single,tertiary,0,-0.08894713796054596,1,0,cellular,27,may,0.182023244883824,3,89,2,1,1,0,Young
30,blue-collar,married,primary,0,0.11865941412817399,1,0,unknown,21,may,0.8455581854540668,2,-1,0,0,0,0,Young
46,blue-collar,married,secondary,0,-0.33762577420624507,0,0,cellular,4,feb,-1.2073167346003943,1,-1,0,0,0,0,Senior
50,admin.,married,primary,0,-0.292597981744156,0,1,unknown,17,jun,1.4522101359028114,6,-1,0,0,0,0,Senior
35,entrepreneur,married,secondary,0,0.666368551165967,0,0,cellular,4,may,0.9460377020579258,4,164,2,1,1,0,Adult
26,unemployed,single,secondary,0,0.026671628812056952,0,0,unknown,31,may,-0.5376410345457233,1,-1,0,0,0,0,Young
45,admin.,married,unknown,0,0.280852085904744,0,0,unknown,20,jun,-2.4909558641626535,11,-1,0,0,0,0,Adult
37,blue-collar,married,secondary,0,-0.5842166904858233,0,0,cellular,2,feb,-0.19855257477358088,1,-1,0,0,0,0,Adult
60,self-employed,single,tertiary,0,-0.3391187568733713,0,1,cellular,29,jul,-0.8881104581394328,4,-1,0,0,0,0,Senior
38,management,married,tertiary,0,0.07616163395042891,0,0,cellular,4,aug,-0.06466818131346128,1,1,1,1,1,1,Adult
47,blue-collar,married,primary,0,-0.32194030562430814,1,1,unknown,9,jun,-0.1266413503888223,1,-1,0,0,0,0,Senior
33,technician,married,secondary,0,1.7441362173878452,0,0,cellular,9,nov,0.9345776060458042,1,462,1,0,1,0,Adult
51,unemployed,married,secondary,0,0.2730291323865239,0,1,cellular,19,nov,-0.16535060315074257,1,-1,0,0,0,0,Senior
35,entrepreneur,single,tertiary,0,-0.35635183840228446,1,0,cellular,18,jul,1.7426642216238166,2,-1,0,1,0,0,Adult
35,unemployed,married,secondary,0,-0.0053987042168364375,0,0,cellular,29,dec,2.493590580762008,3,209,3,1,1,1,Adult
48,admin.,single,secondary,0,0.05831185575636934,1,0,unknown,28,may,0.7241010449920471,1,-1,0,0,0,0,Senior
37,admin.,married,secondary,0,-0.36891978364033656,0,0,cellular,22,jul,-1.989525404437253,6,-1,0,0,0,0,Adult
29,technician,single,tertiary,0,-0.06250279919610903,1,0,cellular,16,apr,0.14147848875242927,3,321,3,0,1,0,Young
34,admin.,married,secondary,0,-0.3075874990874527,1,0,cellular,31,jul,-1.2073167346003943,4,-1,0,0,0,0,Adult
32,services,married,primary,0,-0.3152033250778049,1,0,cellular,21,jul,2.0714538773733295,6,-1,0,1,0,0,Adult
30,management,single,tertiary,0,-0.22652951786341646,0,0,cellular,16,apr,0.5115896323562774,4,-1,0,1,0,0,Young
47,management,divorced,tertiary,0,-0.21664348961897953,0,1,unknown,7,may,-0.427200969114286,1,-1,0,0,0,0,Senior
33,blue-collar,married,primary,0,-0.9254198644130351,0,0,unknown,20,sep,-2.6233073031180534,1,-1,0,0,0,0,Adult
33,management,single,tertiary,0,0.15170519212561087,1,0,cellular,5,feb,-2.698232003238788,1,254,5,0,1,0,Adult
63,retired,married,primary,0,0.03406673031704012,0,0,cellular,14,oct,0.06732117070430158,1,183,1,0,1,1,Old
51,self-employed,divorced,primary,0,2.845603484272106,0,0,cellular,6,may,-0.6016593854785363,2,-1,0,0,0,0,Senior
41,management,married,tertiary,0,-0.06095880442951365,1,1,cellular,21,nov,-0.15231378949316962,1,176,1,0,1,0,Adult
56,retired,married,tertiary,0,-0.20345155390994124,0,0,cellular,5,feb,-0.6894656500691742,1,-1,0,0,0,0,Senior
60,management,single,tertiary,0,-0.44538245917628555,0,1,cellular,23,jul,-0.2396048880027354,1,-1,0,0,0,0,Senior
41,self-employed,single,tertiary,0,0.9643321320816649,1,0,unknown,30,may,-0.699643978509556,2,-1,0,0,0,0,Adult
37,management,single,unknown,0,-0.19249721545226356,1,0,cellular,16,apr,1.267233556303546,1,-1,0,0,0,0,Adult
36,blue-collar,single,secondary,0,-0.3195260657215818,1,1,cellular,11,may,0.39785282214618606,2,347,1,0,1,0,Adult
57,management,married,tertiary,0,0.21881260306169506,0,0,cellular,29,jul,0.6626657895162875,3,-1,0,0,0,0,Senior
55,management,married,primary,0,0.5451978446478202,0,0,cellular,4,sep,0.6237356791567796,2,94,2,1,1,1,Senior
44,admin.,married,secondary,0,-0.44538245917628555,1,1,unknown,16,may,-0.18516520993211266,1,-1,0,0,0,0,Adult
47,self-employed,married,tertiary,0,0.45364987845704235,1,0,cellular,6,may,0.6056702709860787,2,364,1,0,1,0,Senior
31,blue-collar,married,secondary,0,0.23881420230945774,1,0,cellular,20,apr,0.6730956197504527,1,-1,0,0,0,0,Adult
35,management,married,tertiary,1,-0.42059740780095634,1,0,cellular,21,nov,-0.0526310001155103,1,-1,0,0,0,0,Adult
39,management,married,tertiary,0,-0.29167107079977556,0,1,cellular,28,jul,-1.1446820450665485,3,-1,0,0,0,0,Adult
50,management,married,tertiary,0,-0.4413642994705198,0,0,cellular,17,nov,0.182023244883824,1,96,2,0,1,0,Senior
29,management,married,tertiary,0,-0.2733542899619012,1,0,cellular,18,may,2.559888933948644,2,356,4,0,1,0,Young
30,services,single,secondary,0,-0.3243639414082802,1,0,unknown,6,may,-1.743378964781843,2,-1,0,0,0,0,Young
46,services,married,secondary,0,-0.29492017288311245,1,0,unknown,16,may,-0.3639669427880143,4,-1,0,0,0,0,Senior
27,management,single,unknown,0,0.736137396854228,0,0,cellular,9,feb,-2.554550061816179,2,-1,0,0,0,0,Young
48,admin.,divorced,secondary,0,1.0085236859355837,0,0,cellular,2,apr,0.8516695637778419,2,-1,0,1,0,0,Senior
26,student,single,secondary,0,0.5404061225989737,1,0,cellular,5,may,1.4090969418453583,1,-1,0,0,0,0,Young
36,management,single,tertiary,0,-0.26389378250220774,0,0,cellular,21,nov,-2.872455047410889,6,-1,0,0,0,0,Adult
42,blue-collar,married,primary,0,-0.44538245917628555,1,1,cellular,7,may,0.11021660483429886,2,-1,0,0,0,0,Adult
50,housemaid,married,primary,0,-0.23912324066737034,1,0,unknown,15,may,0.9172133480872074,2,-1,0,0,0,0,Senior
49,blue-collar,married,secondary,0,0.3668426383052549,1,0,cellular,18,nov,0.4518531756251834,2,-1,0,0,0,0,Senior
45,management,married,tertiary,0,1.398192601062831,0,0,cellular,8,aug,-0.005594188098667023,2,-1,0,0,0,0,Adult
23,student,single,secondary,0,-0.08112989344291222,0,0,cellular,16,sep,0.38507661549416056,1,-1,0,0,0,0,Young
38,technician,single,secondary,0,-0.44538245917628555,1,0,cellular,7,apr,0.03976629927554041,2,-1,0,0,0,0,Adult
32,management,single,tertiary,0,2.207948683768061,1,0,cellular,17,apr,0.2874459126177749,1,149,2,0,1,0,Adult
60,technician,single,primary,0,2.9302364295144985,0,0,cellular,26,aug,0.6056702709860787,1,-1,0,1,0,0,Senior
30,entrepreneur,married,secondary,0,-0.01745036337883673,1,0,cellular,19,nov,2.135615659642953,1,183,1,0,1,0,Young
58,housemaid,married,tertiary,0,-0.1954369934513447,0,0,unknown,11,jun,-0.333546143835474,5,-1,0,0,0,0,Senior
60,retired,married,primary,0,-0.40609014472850335,0,0,cellular,4,jun,0.09962579087770658,1,-1,0,0,0,0,Senior
38,services,married,secondary,0,-0.7719089799519488,0,0,unknown,25,jun,1.021088670888502,3,-1,0,0,0,0,Adult
51,technician,married,secondary,0,-1.486061737926716,1,0,cellular,5,aug,0.3591521380290576,1,-1,0,0,0,0,Senior
42,admin.,married,secondary,0,-1.5406475872351417,1,0,cellular,11,may,-0.8761158842253279,1,308,4,0,1,0,Adult
30,services,single,secondary,0,-0.44538245917628555,1,0,cellular,18,may,-0.3872936563374032,6,363,9,0,1,0,Young
40,management,married,primary,0,-0.09955517001410902,1,0,unknown,6,jun,-0.7202733595461055,7,-1,0,0,0,0,Adult
37,management,married,tertiary,0,-0.23999733909600116,1,0,cellular,14,may,1.2944572837101658,3,275,4,1,1,0,Adult
53,technician,divorced,primary,0,1.9039738001843098,1,0,unknown,30,may,-0.22576885295723667,1,-1,0,0,0,0,Senior
27,services,single,secondary,0,-0.20769098770334982,1,0,cellular,13,may,-0.5737961200764227,1,-1,0,0,0,0,Young
39,blue-collar,married,secondary,0,-0.44538245917628555,1,0,cellular,30,apr,-1.2568147838880501,1,325,1,0,1,0,Adult
39,blue-collar,married,primary,0,0.8910550743578691,1,0,unknown,16,jun,-0.9124902053637296,1,-1,0,0,0,0,Adult
59,retired,married,tertiary,0,2.5291826694185713,0,0,telephone,27,mar,0.2357922001363494,2,-1,0,1,0,0,Senior
37,services,married,secondary,0,0.12258787444513172,1,0,telephone,13,may,-0.4684781907331588,2,341,4,0,1,0,Adult
41,blue-collar,married,primary,0,-0.437926427397188,1,0,cellular,15,jul,-0.21208595723704912,2,-1,0,0,0,0,Adult
45,blue-collar,married,primary,0,-0.40248747280642866,0,0,cellular,17,apr,-0.5830107239015209,1,-1,0,0,0,0,Adult
48,management,married,tertiary,0,1.7206851465273318,0,0,unknown,17,jun,-0.18516520993211266,3,-1,0,0,0,0,Senior
48,technician,married,secondary,0,-0.28063210841808767,1,0,unknown,26,may,0.10493205430403155,3,-1,0,0,0,0,Senior
32,blue-collar,married,secondary,0,0.004718740044748946,0,0,cellular,12,may,0.14147848875242927,1,-1,0,0,0,0,Adult
35,services,married,secondary,0,-0.3753558601108888,1,0,unknown,6,may,1.3604198239184337,3,-1,0,0,0,0,Adult
33,management,single,tertiary,0,0.09100367669093552,1,0,cellular,4,feb,1.1480830409987235,2,260,1,0,1,0,Adult
28,blue-collar,single,primary,0,-0.44538245917628555,1,1,unknown,3,jun,0.7988602519493686,4,-1,0,0,0,0,Young
64,retired,married,unknown,0,0.6513722083797521,0,0,cellular,12,mar,-0.47690714777730714,1,-1,0,0,0,0,Old
35,technician,married,secondary,0,-0.44538245917628555,0,0,cellular,27,aug,-0.6016593854785363,4,-1,0,0,0,0,Adult
33,blue-collar,married,secondary,0,-0.4135002989016624,1,0,cellular,14,may,0.6380193793718352,2,358,2,0,1,0,Adult
41,technician,married,secondary,0,-0.2870529696455228,1,0,unknown,15,may,0.17200485078694602,4,-1,0,0,0,0,Adult
34,admin.,married,secondary,0,-0.14753592243859143,1,0,cellular,4,jun,-0.8761158842253279,1,-1,0,0,0,0,Adult
37,technician,single,tertiary,0,1.5799865871527503,0,0,cellular,4,may,-1.1446820450665485,5,87,1,0,1,1,Adult
38,blue-collar,married,primary,0,-0.34462926899966345,1,1,telephone,13,may,0.12594188225594244,3,-1,0,0,0,0,Adult
39,blue-collar,married,primary,0,2.009590764570129,1,0,cellular,14,apr,1.1179906994220572,3,-1,0,0,0,0,Adult
35,technician,divorced,tertiary,0,1.1305223360265115,1,0,cellular,19,nov,-0.6793759405733744,2,-1,0,0,0,0,Adult
28,blue-collar,single,secondary,0,-0.18705558069938494,0,1,cellular,8,jul,1.531090628298858,1,-1,0,1,0,0,Young
27,blue-collar,single,secondary,0,-0.35480622745603796,0,0,cellular,22,jul,0.07817968265163294,1,-1,0,0,0,0,Young
48,retired,married,primary,1,-1.1920386512011252,0,1,cellular,19,nov,-0.19855257477358088,1,-1,0,0,0,0,Senior
